declaration	owner_module	visibility	selected_owner	closure_role
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_leadingBlock_det_ne_zero_normSqBudget_stageBudget_rowBudget_product_of_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_leadingBlock_det_ne_zero_sqrtBudget_offdiag_product	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_pivot_sqrtBudget_offdiag_product	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_commonQ_topBlock_fl_backSub_gamma_bound	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_commonQ_topBlock_fl_backSub_gamma_bound_columnwise	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_compact_householder_sequence_topBlock_fl_backSub_gamma_bound	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_rectLSNormalEquations_normBound	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_rect_orthogonal_sequence_topBlock_fl_backSub_gamma_bound	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gammaTilde_bound_columnwise	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_cStep_le_gamma	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sequenceBudget_le_gamma	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_diagDominant_finiteMaxSourceDenURationalGammaCanonicalBounds_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_diagDominant_trailingNormPos_finiteMaxSourceDenURationalGammaCanonicalBounds_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_normSqBudget_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_sqrt_budget_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_trailingNorm_pos_and_sqrt_budget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_conservativeOperationCount_signed_alpha_trailingNorm_pos_and_sqrt_budget_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_stepOps	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_stepOps_pivot_error_lt_abs_alpha	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_stepOps_signed_alpha_trailingNorm_pos_and_sqrt_budget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_sourceDen_stepOps_signed_alpha_trailingNorm_pos_and_sqrt_budget_of_total_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_columnwise_of_stepBudget_le_gamma	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_finiteMaxNormBudgetCoeffPointwiseBounds_concreteDual	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_finiteMaxSmallness_concreteDual	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_lowerPrev_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_concreteDual_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_concreteDual_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid_of_horizonBudget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_horizonBudget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
NumStability.exists_perturbed_ls_minimizer_of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_diagDominant_storedLower_finiteMaxSourceDenURationalGammaCanonicalBounds_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	NumStability.Analysis.Perturbation.LeastSquares.Basic	whole-owner component; no cross-destination split
