declaration	owner_module	visibility	selected_owner	closure_role
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_three_minus_two_pow_neg53_rounds_to_neg_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_three_mul_two_pow_minus_quarter_ulp_rounds	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_plus_two_pow_neg53_rounds_to_neg_two	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_fourmilliononehundredninetyfourthousandthreehundredfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_fourthousandninetysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_onemillionfortyeightthousandfivehundredseventysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_onethousandtwentyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_sixteenmillionsevenhundredseventyseventhousandtwohundredsixteenth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_sixteenth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_sixteenthousandthreehundredeightyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_sixtyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_sixtysevenmilliononehundredeightthousandsixtyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_sixtythreethousandfivehundredthirtysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_fifty_four_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_fifty_two_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_fifty_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_forty_eight_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_forty_four_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_forty_six_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_forty_two_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_forty_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_thirty_eight_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_thirty_four_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_thirty_six_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_thirty_two_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_two_pow_thirty_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_twohundredfiftysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_minus_one_twohundredsixtytwothousandonehundredfortyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_eighth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_eightmillionthreehundredeightyeightthousandsixhundredeighth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_eightthousandonehundredninetysecond_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_fivehundredtwelfth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_fivehundredtwentyfourthousandtwohundredeightyeighth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_fourmilliononehundredninetyfourthousandthreehundredfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_fourthousandninetysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_onehundredthirtyonethousandseventysecond_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_onehundredtwentyeighth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_onemillionfortyeightthousandfivehundredseventysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_onethousandtwentyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_sixteenmillionsevenhundredseventyseventhousandtwohundredsixteenth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_sixteenth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_sixteenthousandthreehundredeightyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_sixtyfivethousandfivehundredthirtysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_sixtyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_sixtysevenmilliononehundredeightthousandeighthundredsixtyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_thirtysecond_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtysecond_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_thirtytwothousandsevenhundredsixtyeighth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_twohundredfiftysixth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_twohundredsixtytwothousandonehundredfortyfourth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_twomillionninetyseventhousandonehundredfiftysecond_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_one_twothousandfortyeighth_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_two_pow_plus_quarter_ulp_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneFifth_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneSixth_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneTenth_rounds_to_upper	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneThird_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_one_fifth_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_one_plus_two_pow_neg54_rounds_to_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_one_sixth_times_six	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_one_tenth_times_ten	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_one_third_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_eight_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_four_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_one_fifth_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_one_sixth_times_six	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_one_tenth_times_ten	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_one_third_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_sixteen_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_thirtytwo_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_three_fifth_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_three_mul_two_pow_fifths_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_fifth_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_add_two_twelfths_times_twelve	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_add_two_twentieths_times_twenty	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythirds_times_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_eightmillionthreehundredeightyeightthousandsixhundredninths_times_eightmillionthreehundredeightyeightthousandsixhundrednine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_eightthousandonehundredninetythirds_times_eightthousandonehundredninetythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fifths_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fivehundredfortyninebillionsevenhundredfiftyfivemillioneighthundredthirteenthousandeighthundredeightyninths_times_fivehundredfortyninebillionsevenhundredfiftyfivemillioneighthundredthirteenthousandeighthundredeightynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fivehundredthirteenths_times_fivehundredthirteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenths_times_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fivehundredtwentyfourthousandtwohundredeightyninths_times_fivehundredtwentyfourthousandtwohundredeightynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetysevenths_times_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fourmilliononehundredninetyfourthousandthreehundredfifths_times_fourmilliononehundredninetyfourthousandthreehundredfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_fourthousandninetysevenths_times_fourthousandninetyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_ninths_times_nine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
