declaration	owner_module	visibility	selected_owner	closure_role	seed_memberships	membership_witnesses	co_route_component	minimum_depth	signature_edge_span	body_edge_span
NumStability.rowSqNormTraceProbability_eventProb_rowSampleGram_frob_error_le_epsilon	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_rowSampleGram_frob_error_le_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	7	0	1
NumStability.rowSqNormTraceProbability_eventProb_rowSampleGram_frob_error_le_epsilon_of_budget	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_rowSampleGram_frob_error_le_epsilon"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	8	0	1
NumStability.rowSqNormTraceProbability_eventProb_rowSampleGram_frob_error_le_ge_one_sub	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_expectationReal_rowSampleGram_frob_error_sq_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	6	0	1
NumStability.rowSqNormTraceProbability_eventProb_rowSketchGram_frob_error_le_epsilon_add_tau	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_eventProb_rowSampleGram_frob_error_le_epsilon"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	8	0	1
NumStability.rowSqNormTraceProbability_expectationReal_centered_sum_sq	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":2,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbMass_marginal_two_ne"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	2	0	1
NumStability.rowSqNormTraceProbability_expectationReal_fl_rowSampleGram_frob_error_le_add_perturb	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_expectationReal_rowSketchGram_frob_error_le_add_perturb"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	8	0	1
NumStability.rowSqNormTraceProbability_expectationReal_rowSampleGram_entry_error_sq	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":4,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_expectationReal_sampleAverage_sub_mean_sq"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	4	0	1
NumStability.rowSqNormTraceProbability_expectationReal_rowSampleGram_frob_error_le	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_expectationReal_rowSampleGram_frob_error_sq_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	6	0	1
NumStability.rowSqNormTraceProbability_expectationReal_rowSampleGram_frob_error_sq_le	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":5,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_expectationReal_rowSampleGram_entry_error_sq"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	5	0	1
NumStability.rowSqNormTraceProbability_expectationReal_rowSketchGram_frob_error_le_add_perturb	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_expectationReal_rowSampleGram_frob_error_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	7	0	1
NumStability.rowSqNormTraceProbability_expectationReal_sampleAverage_sub_mean_sq	NumStability.Algorithms.RandNLA.RowSamplingGram	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	"[{""depth"":3,""edge_kind"":""body"",""predecessor"":""NumStability.rowSqNormTraceProbability_expectationReal_centered_sum_sq"",""seed"":""_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.RowSamplingGram.0.NumStability.rowSqNormTraceProbMass_two_point_factor	3	0	1
NumStability.sqMagTraceProbMass_marginal_two_ne	NumStability.Algorithms.RandNLA.HitCountConcentration	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":1,""edge_kind"":""body"",""predecessor"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	1	0	1
NumStability.sqMagTraceProbability_eventProb_algorithm1ExactEntrywiseEvent_ge_one_sub	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":5,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_elementwiseTraceResidual_entry_abs_le_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	5	0	1
NumStability.sqMagTraceProbability_eventProb_algorithm1ExactFrobEvent_ge_one_sub	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":5,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_expectationReal_elementwiseTraceResidual_frob_sq_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	5	0	1
NumStability.sqMagTraceProbability_eventProb_algorithm1ExactSpectralEvent_ge_one_sub_cover	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_algorithm1ExactFrobEvent_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	6	0	2
NumStability.sqMagTraceProbability_eventProb_algorithm1ExactSpectralEvent_ge_one_sub_entrywise	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_algorithm1ExactEntrywiseEvent_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	6	0	1
NumStability.sqMagTraceProbability_eventProb_algorithm1ExactSpectralEvent_ge_one_sub_frob	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_algorithm1ExactFrobEvent_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	6	0	1
NumStability.sqMagTraceProbability_eventProb_algorithm1FlSpectralEvent_ge_one_sub_cover	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_algorithm1ExactSpectralEvent_ge_one_sub_cover"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	7	0	1
NumStability.sqMagTraceProbability_eventProb_algorithm1FlSpectralEvent_ge_one_sub_entrywise	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_algorithm1ExactSpectralEvent_ge_one_sub_entrywise"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	7	0	1
NumStability.sqMagTraceProbability_eventProb_algorithm1FlSpectralEvent_ge_one_sub_frob	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_algorithm1ExactFrobEvent_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	6	0	1
NumStability.sqMagTraceProbability_eventProb_algorithm1FlSpectralRadius_ge_one_sub_delta_frob_explicit_gamma_square	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_algorithm1ExactFrobEvent_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	6	0	1
NumStability.sqMagTraceProbability_eventProb_elementwiseTraceResidual_entry_abs_le_ge_one_sub	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":4,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_expectationReal_elementwiseTraceResidual_entry_sq_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	4	0	1
NumStability.sqMagTraceProbability_eventProb_fl_vecNorm2_rectMatMulVec_elementwiseTraceResidual_le_ge_one_sub	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_vecNorm2_rectMatMulVec_elementwiseTraceResidual_le_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	7	0	1
NumStability.sqMagTraceProbability_eventProb_forall_fl_vecNorm2_rectMatMulVec_elementwiseTraceResidual_le_ge_one_sub_sum	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_fl_vecNorm2_rectMatMulVec_elementwiseTraceResidual_le_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	8	0	1
NumStability.sqMagTraceProbability_eventProb_forall_vecNorm2_rectMatMulVec_elementwiseTraceResidual_le_ge_one_sub_sum	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_vecNorm2_rectMatMulVec_elementwiseTraceResidual_le_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	7	0	1
NumStability.sqMagTraceProbability_eventProb_sampleHits_pair_ne	NumStability.Algorithms.RandNLA.HitCountConcentration	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":2,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbMass_marginal_two_ne"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	2	0	1
NumStability.sqMagTraceProbability_eventProb_vecNorm2_rectMatMulVec_elementwiseTraceResidual_le_ge_one_sub	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_expectationReal_vecNorm2Sq_rectMatMulVec_elementwiseTraceResidual_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	6	0	1
NumStability.sqMagTraceProbability_expectationReal_elementwiseTraceResidual_entry_sq_le	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":3,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_eventProb_sampleHits_pair_ne"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	3	0	1
NumStability.sqMagTraceProbability_expectationReal_elementwiseTraceResidual_frob_sq_le	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":4,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_expectationReal_elementwiseTraceResidual_entry_sq_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	4	0	1
NumStability.sqMagTraceProbability_expectationReal_vecNorm2Sq_rectMatMulVec_elementwiseTraceResidual_le	NumStability.Algorithms.RandNLA.ElementwiseSpectral	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor	"[{""depth"":5,""edge_kind"":""body"",""predecessor"":""NumStability.sqMagTraceProbability_expectationReal_elementwiseTraceResidual_frob_sq_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.HitCountConcentration.0.NumStability.sqMagTraceProbMass_two_point_factor""}]"	-	5	0	1
NumStability.uniformRowTraceProbMass_marginal_two_ne	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":1,""edge_kind"":""body"",""predecessor"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	1	0	1
NumStability.uniformRowTraceProbability_eventProb_fl_uniformRowSampleGramDotWithComputedDen_rowGram_frob_error_le_ge_one_sub	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	7	0	1
NumStability.uniformRowTraceProbability_eventProb_fl_uniformRowSampleGramDotWithComputedDen_rowGram_frob_error_le_ge_one_sub_frobNorm	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub_frobNorm"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	8	0	1
NumStability.uniformRowTraceProbability_eventProb_fl_uniformRowSampleGramDot_rowGram_frob_error_le_ge_one_sub	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	7	0	1
NumStability.uniformRowTraceProbability_eventProb_fl_uniformRowSampleGramDot_rowGram_frob_error_le_ge_one_sub_frobNorm	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":8,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub_frobNorm"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	-	8	0	1
NumStability.uniformRowTraceProbability_eventProb_pair_collision_eq_inv	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":2,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbMass_marginal_two_ne"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	2	0	1
NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_expectationReal_uniformRowSampleGram_frob_error_sq_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	6	0	1
NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub_frobNorm	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":7,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_eventProb_uniformRowSampleGram_frob_error_le_ge_one_sub"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	7	0	1
NumStability.uniformRowTraceProbability_expectationReal_centered_sum_sq	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":2,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbMass_marginal_two_ne"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	2	0	1
NumStability.uniformRowTraceProbability_expectationReal_sampleAverage_sub_mean_sq	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":3,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_expectationReal_centered_sum_sq"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	3	0	1
NumStability.uniformRowTraceProbability_expectationReal_uniformRowSampleGram_entry_error_sq	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":4,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_expectationReal_sampleAverage_sub_mean_sq"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	4	0	1
NumStability.uniformRowTraceProbability_expectationReal_uniformRowSampleGram_frob_error_sq_le	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":5,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_expectationReal_uniformRowSampleGram_entry_error_sq"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	5	0	1
NumStability.uniformRowTraceProbability_expectationReal_uniformRowSampleGram_frob_error_sq_le_frobNorm	NumStability.Algorithms.RandNLA.UniformRowSampling	public	yes	reverse_dependent_boundary	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	"[{""depth"":6,""edge_kind"":""body"",""predecessor"":""NumStability.uniformRowTraceProbability_expectationReal_uniformRowSampleGram_frob_error_sq_le"",""seed"":""_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor""}]"	_private.NumStability.Algorithms.RandNLA.UniformRowSampling.0.NumStability.uniformRowTraceProbMass_two_point_factor	6	0	1
