module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Algorithms.QR.HouseholderSpec	NumStability/Algorithms/QR/HouseholderSpec.lean	2ff3d252836474f9a7872bbe0e4c6764c4e93855	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.QR.HouseholderSpecSupport	NumStability/Algorithms/QR/HouseholderSpecSupport.lean	089dad01cdf9ab09ec0d9385daaaf4497168c372	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.QR.QRSolve	NumStability/Algorithms/QR/QRSolve.lean	4af1be923fd6ab125861cb5bb80ba39ae80a0f0d	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Quadrature	NumStability/Algorithms/Quadrature.lean	d2a342a7cfdb3762b5c594d1341c343b4bb9d772	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandNLA	NumStability/Algorithms/RandNLA.lean	76b0916a253bb77ba0133039deadb4a9f3926428	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify;document	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability/Algorithms/RandNLA/ElementwiseSampling.lean	6c5b0d02feb7bf7ef352067d0aad66dbe338218c	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.ElementwiseSpectral	NumStability/Algorithms/RandNLA/ElementwiseSpectral.lean	63c96b3e6bfd32be6d1207880cd2b0009f1fc74a	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify;outlier_review;split	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.ElementwiseTraceMGF	NumStability/Algorithms/RandNLA/ElementwiseTraceMGF.lean	519b68aafc5fcdce5bfcce60da4dfea8c0ea8e14	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.HitCountConcentration	NumStability/Algorithms/RandNLA/HitCountConcentration.lean	73985f0d4101e032d775c7e50bde381d6ee70e12	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.LeastSquaresSketch	NumStability/Algorithms/RandNLA/LeastSquaresSketch.lean	b2fec85bada217e5f44ceae6074bf352ba20b2eb	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify;outlier_review	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.LowRankApprox	NumStability/Algorithms/RandNLA/LowRankApprox.lean	589ee3e057450f7dca8774639d4a350032cf38a6	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify;outlier_review;split	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.Preconditioning	NumStability/Algorithms/RandNLA/Preconditioning.lean	b18c4fb63cf24abb144d439127c70e7f07419927	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify;outlier_review	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.RowSampling	NumStability/Algorithms/RandNLA/RowSampling.lean	782f5d9bdc11461d0988a367f956b6ddf6820d34	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.RowSamplingGram	NumStability/Algorithms/RandNLA/RowSamplingGram.lean	9de4b59239922d159ecbb6ccffb1a1500321bdcb	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.RowSamplingLeverage	NumStability/Algorithms/RandNLA/RowSamplingLeverage.lean	3c6ee61d20db2a86e9e1f91c2cc3391906354284	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.RowSamplingLeverageComputedBasis	NumStability/Algorithms/RandNLA/RowSamplingLeverageComputedBasis.lean	0d7df537293daa9d323e5c1a180121577cf4bd8d	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.RowSamplingLeverageMGF	NumStability/Algorithms/RandNLA/RowSamplingLeverageMGF.lean	8ca1ae2e7670ea9c3a204c3a713511e02b42225e	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.RowSamplingTraceMGF	NumStability/Algorithms/RandNLA/RowSamplingTraceMGF.lean	2707d89e7ef91b8d70a3e0e2e56fbcc6c5268c65	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.UniformRowSampling	NumStability/Algorithms/RandNLA/UniformRowSampling.lean	d0bb0bb75f050113d29a232b20faa173ba6f40a5	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.UniformRowSamplingComposition	NumStability/Algorithms/RandNLA/UniformRowSamplingComposition.lean	be156e16bbaad89f9dabd6888f379565d3dba371	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.UniformRowSamplingFP	NumStability/Algorithms/RandNLA/UniformRowSamplingFP.lean	dceca86ecbfa6d5775a24871c79ba0928fe90878	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify;outlier_review	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandNLA.UniformRowSamplingMGF	NumStability/Algorithms/RandNLA/UniformRowSamplingMGF.lean	836181294ef3e4b3a97616ecf8f3ed578827a4f9	unclassified	unclassified_modules	in_scope	codex-lane	R10	classify	C0008 residual owner assigned exactly once to semantic successor wave R10 (randnla).
NumStability.Algorithms.RandomizedLinearAlgebra.Concentration.HitCounts.Bounds	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/HitCounts/Bounds.lean	0e73196c5bd1a17076f4ea6897260ce8f90351c2	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Concentration.SpectralTransfer.Elementwise	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/SpectralTransfer/Elementwise.lean	99ca0ac0c0e78b67450877295831090f018bd729	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Concentration.TraceMGF.Elementwise	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/TraceMGF/Elementwise.lean	3688e22d9a414551a21519ffd5d8a4a300bc6d1c	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Concentration.TraceMGF.LeverageScore	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/TraceMGF/LeverageScore.lean	0e6ba7bb92437f5c98308c2ef9bc6044a761d465	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Concentration.TraceMGF.RowNorm	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/TraceMGF/RowNorm.lean	da9fd13ec9f85c9017b627e87d28b393d3b3063e	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Concentration.TraceMGF.UniformRows	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/TraceMGF/UniformRows.lean	893de46955ad61937e8aaf1cb952becd06cbc05c	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.LeastSquaresSketching.Objectives.Core	NumStability/Algorithms/RandomizedLinearAlgebra/LeastSquaresSketching/Objectives/Core.lean	4a4de38c8bd6b991a15508a8572724f4c34a09a2	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.LeastSquaresSketching.RowSampling.Core	NumStability/Algorithms/RandomizedLinearAlgebra/LeastSquaresSketching/RowSampling/Core.lean	3009c31952091e709536e55c301b6144ed11f0d6	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.LowRankApproximation.ColumnSketches.Core	NumStability/Algorithms/RandomizedLinearAlgebra/LowRankApproximation/ColumnSketches/Core.lean	59e86686092475ad805fe3ba9f940188e1444fc1	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.LowRankApproximation.RankFactorizations.Core	NumStability/Algorithms/RandomizedLinearAlgebra/LowRankApproximation/RankFactorizations/Core.lean	94252c9060bff443876913acef53e2cc0ee391a9	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Preconditioning.ExactTransforms.Core	NumStability/Algorithms/RandomizedLinearAlgebra/Preconditioning/ExactTransforms/Core.lean	9fe55ba1e8b23372e7660943a9f88b2c92b457fb	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Preconditioning.ExactTransforms.UniformRowComposition	NumStability/Algorithms/RandomizedLinearAlgebra/Preconditioning/ExactTransforms/UniformRowComposition.lean	484831ca28dad7e406d05feb1db134f7303e0b5f	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Sampling.Elementwise.Core	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/Elementwise/Core.lean	84e20925109d3ed66ae40d0a6d1e8d4957c7b37d	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Sampling.LeverageScore.ComputedBasis	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/LeverageScore/ComputedBasis.lean	1ccc2a74b4d6771bcc39f8dcccda2a5985967382	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Sampling.LeverageScore.Core	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/LeverageScore/Core.lean	5643e878d0807dc05be9d1a0b507b54a6069cac8	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Sampling.RowNorm.Core	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/RowNorm/Core.lean	83bd98809f86c0321dea2e88c8e3297a06a666a9	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Sampling.RowNorm.Gram	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/RowNorm/Gram.lean	0a11702a5a4494ce513b7a891aaf0a5d84067fa2	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Sampling.UniformRows.Core	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/UniformRows/Core.lean	5107ac5bed1843a22d82fc09ab074d386f33267a	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RandomizedLinearAlgebra.Sampling.UniformRows.FloatingPoint	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/UniformRows/FloatingPoint.lean	b072626aec14e48c4e79d27c35935b74f13e878a	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RankOneUpdate	NumStability/Algorithms/RankOneUpdate.lean	e2ecd1367cacac06ab28d5516a7821b16db821c5	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.RecursiveSum	NumStability/Algorithms/RecursiveSum.lean	cb280726dbdfc42441c84cd477879290651d0801	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.SoftwareIssues.Higham27	NumStability/Algorithms/SoftwareIssues/Higham27.lean	91ae822bdabbf7296eb5c0cdac9c8bbed3a9ca02	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.SoftwareIssues.Higham27Pythag	NumStability/Algorithms/SoftwareIssues/Higham27Pythag.lean	1149784a20558eabccc4d396c487a15f7457cda0	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.SquareDifference	NumStability/Algorithms/SquareDifference.lean	46b98aa5e9768f851fcfb990d90cd95eb89837e1	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.StationaryIteration	NumStability/Algorithms/StationaryIteration.lean	b9c0dc161b2082057e123860d23d47e734fad743	compatibility	-	already_complete	-	-	-	Accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Algorithms.StationaryIterationDrazin	NumStability/Algorithms/StationaryIterationDrazin.lean	3e33b044b3494155c5e33fbe0a892b6f64814df6	compatibility	-	already_complete	-	-	-	Accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Algorithms.StationaryIterationRounded	NumStability/Algorithms/StationaryIterationRounded.lean	d31840139e7bfa3f693757bde750b407ce6f7300	compatibility	-	already_complete	-	-	-	Accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability/Algorithms/StationaryIterationSemiconvergent.lean	28e0abf9be691c378234f4bcbfad83c2c2afb60d	compatibility	-	already_complete	-	-	-	Accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability/Algorithms/StationaryIterationSemiconvergentExistence.lean	76ff1fe72ad63dd83d959f019c2989d315a2ea09	compatibility	-	already_complete	-	-	-	Accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Algorithms.StationaryIterationSeries	NumStability/Algorithms/StationaryIterationSeries.lean	30ff4d1641ec1544448ee7c047c63e4c90a160fa	compatibility	-	in_scope	integration-lane	I01	compatibility_cleanup;entrypoint_cleanup	Clean C0000 consumer reserved for hash-pinned integrator import cutover and reviewed postimage union.
NumStability.Algorithms.SumTree	NumStability/Algorithms/SumTree.lean	614cd3a36ac6e9e713a05d82ef191e5c62ab4a05	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation	NumStability/Algorithms/Summation.lean	04960936fd45dd214c1acc5230b0853707b3e34f	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Accumulator	NumStability/Algorithms/Summation/Accumulator.lean	41cc41ca1da69b55c1e91e10472cd1e485edd169	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated	NumStability/Algorithms/Summation/Compensated.lean	d7344d5c651d44307a545b3735a54bca445adf0d	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Alternative	NumStability/Algorithms/Summation/Compensated/Alternative.lean	7d101ef31682bcf5e63a7950accba6d2d98c609b	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Alternative.Core	NumStability/Algorithms/Summation/Compensated/Alternative/Core.lean	fd695b942b8c1bf983b26f0599ad1d89371778e2	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Alternative.ErrorBounds	NumStability/Algorithms/Summation/Compensated/Alternative/ErrorBounds.lean	15927781abf489b556e88f692af81757ebf59a45	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.CorrectionFormula	NumStability/Algorithms/Summation/Compensated/CorrectionFormula.lean	2687d142e1c5dbf25ab383713c08b62d7a344b4b	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.FastTwoSum	NumStability/Algorithms/Summation/Compensated/FastTwoSum.lean	f30548846486f6658c07b6f0650b5c7aa0461ea8	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.FiniteFormat	NumStability/Algorithms/Summation/Compensated/FiniteFormat.lean	3bad39977d4197c3c5b78249700897c017cd46d4	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan	NumStability/Algorithms/Summation/Compensated/Kahan.lean	ccc884d008098d7a78c0e3292b80b3052f28d41b	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.Coefficients	NumStability/Algorithms/Summation/Compensated/Kahan/Coefficients.lean	2f4294629545aed327aab084cc1642283658ac6c	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.Coefficients.Affine	NumStability/Algorithms/Summation/Compensated/Kahan/Coefficients/Affine.lean	4862294b14eadb129ff5cc0a5394d5eb02424989	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.Coefficients.Coupled	NumStability/Algorithms/Summation/Compensated/Kahan/Coefficients/Coupled.lean	afe54faa974816377b26493a3aab826ff5c06a5d	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.Core	NumStability/Algorithms/Summation/Compensated/Kahan/Core.lean	583fc345c1d8f6b4c8c080d82fd37a8fd94b6a22	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.ErrorBounds	NumStability/Algorithms/Summation/Compensated/Kahan/ErrorBounds.lean	d36131c6aa20c3a504ffe288bf637d65db205f0e	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.Exactness	NumStability/Algorithms/Summation/Compensated/Kahan/Exactness.lean	114dfc69c4f597efa55de81f7d4a99b16a5be9bc	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.Finite	NumStability/Algorithms/Summation/Compensated/Kahan/Finite.lean	0de549bcb459001640f1971a3010aa85dfb30d8b	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.FiniteErrorBounds	NumStability/Algorithms/Summation/Compensated/Kahan/FiniteErrorBounds.lean	3f01a98ac49c19fdd817acebada2b658e065777b	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.FiniteFormat	NumStability/Algorithms/Summation/Compensated/Kahan/FiniteFormat.lean	e74506ffa2759f26f5a657f2bed50dc3e0d94c99	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.Internal.FinFold	NumStability/Algorithms/Summation/Compensated/Kahan/Internal/FinFold.lean	0906be3e461d84344974e2b9976e2f41ee94b99e	internal	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.LocalCoefficients	NumStability/Algorithms/Summation/Compensated/Kahan/LocalCoefficients.lean	f34164a8c9ad495cf30d0421744421477bd6ed4a	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Kahan.Majorants	NumStability/Algorithms/Summation/Compensated/Kahan/Majorants.lean	40be0c4ccb204c96e4a6e026a8b9c67fd3987122	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Neumaier.AdaptiveFiniteFormat	NumStability/Algorithms/Summation/Compensated/Neumaier/AdaptiveFiniteFormat.lean	e283831137fd92ec8fe27b166a9814b78279bf78	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Neumaier.All	NumStability/Algorithms/Summation/Compensated/Neumaier/All.lean	825a06cf14a49e7cd3414dfba25fe274eb1d9683	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Neumaier.ExactResidual	NumStability/Algorithms/Summation/Compensated/Neumaier/ExactResidual.lean	12c33ab94bd93e3b59902bea2953b0fd9ab21c47	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Neumaier.FiniteExecutor	NumStability/Algorithms/Summation/Compensated/Neumaier/FiniteExecutor.lean	845b6532eda454d396b10c00e8b68034b7199415	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.NoGuard	NumStability/Algorithms/Summation/Compensated/NoGuard.lean	2d0cd6c5091e787eb0354efdc7cb8798bf055e1f	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.NoGuard.CorrectionFormula	NumStability/Algorithms/Summation/Compensated/NoGuard/CorrectionFormula.lean	9ff43be1978019467e150ceaa16f16e6084b59f4	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.NoGuard.Modified	NumStability/Algorithms/Summation/Compensated/NoGuard/Modified.lean	19db1225bdcd564c2174ebce1d180f4911ca3bd0	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.NoGuard.Ordinary	NumStability/Algorithms/Summation/Compensated/NoGuard/Ordinary.lean	2bd81a7e2396edd8d3cde2172280f6db2676a1a3	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Priest.All	NumStability/Algorithms/Summation/Compensated/Priest/All.lean	df26fa067f31d1d81ad182f36098961c7bcd947b	reusable	-	already_complete	-	-	-	-
